"YEAR","Seas","Flt","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","NUMTOWS","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"1968","1","FIXEDGOFM","0","0","1","11","11","99","0","190","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","FIXEDGOFM","0","0","1","11","11","66","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","FIXEDGOFM","0","0","1","11","11","15","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","1","FIXEDGOFM","0","0","1","11","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","1","FIXEDGOFM","0","0","1","11","11","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","1","FIXEDGOFM","0","0","1","11","11","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEOTHER","0","0","1","11","11","27","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","1","MOBILEOTHER","0","0","1","11","11","32","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEOTHER","0","0","1","11","11","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","MOBILEGOFM","0","0","1","12","12","31","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","2","MOBILEGOFM","0","0","1","12","12","90","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","2","MOBILEGOFM","0","0","1","12","12","61","33","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","2","MOBILEGOFM","0","0","1","12","12","16","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","2","MOBILEGOFM","0","0","1","12","12","118","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","MOBILEGOFM","0","0","1","12","12","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","MOBILEGOFM","0","0","1","12","12","26","28","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEGOFM","0","0","1","12","12","59","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","2","MOBILEGOFM","0","0","1","12","12","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","2","MOBILEGOFM","0","0","1","12","12","46","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","2","MOBILEGOFM","0","0","1","12","12","17","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","MOBILEGOFM","0","0","1","12","12","53","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","2","MOBILEGOFM","0","0","1","12","12","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1973","2","MOBILEGOFM","0","0","1","12","12","41","120","62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","2","MOBILEGOFM","0","0","1","12","12","69","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","2","MOBILEGOFM","0","0","1","12","12","59","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","2","MOBILEGOFM","0","0","1","12","12","102","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","1","MOBILEGOFM","0","0","1","12","12","10","0","34","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEGOFM","0","0","1","12","12","50","0","204","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEGOFM","0","0","1","12","12","50","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEGOFM","0","0","1","12","12","37","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","1","MOBILEGOFM","0","0","1","12","12","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","1","MOBILEGOFM","0","0","1","12","12","16","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","1","MOBILEGOFM","0","0","1","12","12","49","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","1","MOBILEGOFM","0","0","1","12","12","4","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEGOFM","0","0","1","12","12","20","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","1","MOBILEGOFM","0","0","1","12","12","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","1","MOBILEGOFM","0","0","1","12","12","3","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","1","MOBILEGOFM","0","0","1","12","12","41","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEGOFM","0","0","1","12","12","18","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEGOFM","0","0","1","12","12","5","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEGOFM","0","0","1","12","12","63","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEGOFM","0","0","1","12","12","128","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","MOBILEGOFM","0","0","1","12","12","68","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","2","FIXEDGOFM","0","0","1","12","12","160","82","75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","FIXEDGOFM","0","0","1","12","12","196","90","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","2","FIXEDGOFM","0","0","1","12","12","173","35","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","2","FIXEDGOFM","0","0","1","12","12","121","23","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","2","FIXEDGOFM","0","0","1","12","12","306","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","2","FIXEDGOFM","0","0","1","12","12","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","2","FIXEDGOFM","0","0","1","12","12","127","32","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","2","FIXEDGOFM","0","0","1","12","12","31","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","2","FIXEDGOFM","0","0","1","12","12","255","315","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","2","FIXEDGOFM","0","0","1","12","12","43","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","2","FIXEDGOFM","0","0","1","12","12","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","FIXEDGOFM","0","0","1","12","12","213","3","47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","FIXEDGOFM","0","0","1","12","12","72","14","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","2","FIXEDGOFM","0","0","1","12","12","35","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","2","FIXEDGOFM","0","0","1","12","12","22","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","2","FIXEDGOFM","0","0","1","12","12","12","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","FIXEDGOFM","0","0","1","12","12","122","32","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","2","FIXEDGOFM","0","0","1","12","12","243","158","364","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","2","FIXEDGOFM","0","0","1","12","12","30","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","2","FIXEDGOFM","0","0","1","12","12","206","38","164","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","2","FIXEDGOFM","0","0","1","12","12","17","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","2","FIXEDGOFM","0","0","1","12","12","83","63","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","FIXEDGOFM","0","0","1","12","12","93","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","2","FIXEDGOFM","0","0","1","12","12","209","42","196","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","2","FIXEDGOFM","0","0","1","12","12","493","3","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","2","FIXEDGOFM","0","0","1","12","12","175","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1973","2","FIXEDGOFM","0","0","1","12","12","95","14","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","2","FIXEDGOFM","0","0","1","12","12","217","58","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","2","FIXEDGOFM","0","0","1","12","12","12","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","1","FIXEDGOFM","0","0","1","12","12","61","0","209","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","FIXEDGOFM","0","0","1","12","12","52","0","44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","FIXEDGOFM","0","0","1","12","12","65","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","1","FIXEDGOFM","0","0","1","12","12","46","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","1","FIXEDGOFM","0","0","1","12","12","13","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","FIXEDGOFM","0","0","1","12","12","17","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","1","FIXEDGOFM","0","0","1","12","12","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","1","FIXEDGOFM","0","0","1","12","12","74","0","134","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","1","FIXEDGOFM","0","0","1","12","12","19","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","1","FIXEDGOFM","0","0","1","12","12","87","0","191","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","1","FIXEDGOFM","0","0","1","12","12","45","0","139","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","1","FIXEDGOFM","0","0","1","12","12","19","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","1","FIXEDGOFM","0","0","1","12","12","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","1","FIXEDGOFM","0","0","1","12","12","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","1","FIXEDGOFM","0","0","1","12","12","32","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","1","FIXEDGOFM","0","0","1","12","12","110","0","623","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","FIXEDGOFM","0","0","1","12","12","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","1","FIXEDGOFM","0","0","1","12","12","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1989","1","FIXEDGOFM","0","0","1","12","12","9","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","1","FIXEDGOFM","0","0","1","12","12","35","0","99","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","1","FIXEDGOFM","0","0","1","12","12","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","1","FIXEDGOFM","0","0","1","12","12","20","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","FIXEDGOFM","0","0","1","12","12","27","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","FIXEDGOFM","0","0","1","12","12","99","0","398","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","FIXEDGOFM","0","0","1","12","12","66","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","1","FIXEDGOFM","0","0","1","12","12","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","FIXEDGOFM","0","0","1","12","12","15","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1999","1","FIXEDGOFM","0","0","1","12","12","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","1","FIXEDGOFM","0","0","1","12","12","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","1","FIXEDGOFM","0","0","1","12","12","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1996","1","FIXEDGOFM","0","0","1","12","12","6","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","MOBILEOTHER","0","0","1","12","12","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEOTHER","0","0","1","12","12","21","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEOTHER","0","0","1","12","12","27","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1967","1","MOBILEOTHER","0","0","1","12","12","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","1","MOBILEOTHER","0","0","1","12","12","32","0","66","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEOTHER","0","0","1","12","12","16","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEOTHER","0","0","1","12","12","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","2","MOBILEGOFM","0","0","1","13","13","48","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","MOBILEGOFM","0","0","1","13","13","31","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","2","MOBILEGOFM","0","0","1","13","13","90","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","2","MOBILEGOFM","0","0","1","13","13","48","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","2","MOBILEGOFM","0","0","1","13","13","61","30","72","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","2","MOBILEGOFM","0","0","1","13","13","16","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","2","MOBILEGOFM","0","0","1","13","13","118","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","MOBILEGOFM","0","0","1","13","13","18","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","MOBILEGOFM","0","0","1","13","13","26","124","91","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","2","MOBILEGOFM","0","0","1","13","13","67","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","2","MOBILEGOFM","0","0","1","13","13","45","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","MOBILEGOFM","0","0","1","13","13","59","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","2","MOBILEGOFM","0","0","1","13","13","10","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","2","MOBILEGOFM","0","0","1","13","13","46","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1971","2","MOBILEGOFM","0","0","1","13","13","17","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","2","MOBILEGOFM","0","0","1","13","13","53","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","2","MOBILEGOFM","0","0","1","13","13","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1973","2","MOBILEGOFM","0","0","1","13","13","41","72","138","8","0","0","0","0","0","0","0","0","0","0","0","0"
"2003","2","MOBILEGOFM","0","0","1","13","13","69","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","2","MOBILEGOFM","0","0","1","13","13","197","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2004","2","MOBILEGOFM","0","0","1","13","13","59","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2002","2","MOBILEGOFM","0","0","1","13","13","102","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013","1","MOBILEGOFM","0","0","1","13","13","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","1","MOBILEGOFM","0","0","1","13","13","10","0","47","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","1","MOBILEGOFM","0","0","1","13","13","50","0","278","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","1","MOBILEGOFM","0","0","1","13","13","69","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","1","MOBILEGOFM","0","0","1","13","13","50","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","1","MOBILEGOFM","0","0","1","13","13","37","0","236","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","1","MOBILEGOFM","0","0","1","13","13","37","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","1","MOBILEGOFM","0","0","1","13","13","3","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","1","MOBILEGOFM","0","0","1","13","13","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","1","MOBILEGOFM","0","0","1","13","13","49","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","1","MOBILEGOFM","0","0","1","13","13","4","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","1","MOBILEGOFM","0","0","1","13","13","20","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","1","MOBILEGOFM","0","0","1","13","13","17","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965","1","MOBILEGOFM","0","0","1","13","13","3","0","23","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1991","1","MOBILEGOFM","0","0","1","13","13","39","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1990","1","MOBILEGOFM","0","0","1","13","13","41","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1987","1","MOBILEGOFM","0","0","1","13","13","33","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1972","1","MOBILEGOFM","0","0","1","13","13","18","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1968","1","MOBILEGOFM","0","0","1","13","13","5","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1979","1","MOBILEGOFM","0","0","1","13","13","63","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1980","1","MOBILEGOFM","0","0","1","13","13","128","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1978","1","MOBILEGOFM","0","0","1","13","13","68","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1998","1","MOBILEGOFM","0","0","1","13","13","25","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1994","1","MOBILEGOFM","0","0","1","13","13","27","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1966","2","FIXEDGOFM","0","0","1","13","13","160","44","172","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1977","2","FIXEDGOFM","0","0","1","13","13","196","87","47","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1976","2","FIXEDGOFM","0","0","1","13","13","173","37","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1982","2","FIXEDGOFM","0","0","1","13","13","121","34","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981","2","FIXEDGOFM","0","0","1","13","13","306","5","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1993","2","FIXEDGOFM","0","0","1","13","13","19","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1974","2","FIXEDGOFM","0","0","1","13","13","127","33","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1992","2","FIXEDGOFM","0","0","1","13","13","31","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1964","2","FIXEDGOFM","0","0","1","13","13","255","164","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1983","2","FIXEDGOFM","0","0","1","13","13","43","29","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1984","2","FIXEDGOFM","0","0","1","13","13","9","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1969","2","FIXEDGOFM","0","0","1","13","13","213","1","183","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1970","2","FIXEDGOFM","0","0","1","13","13","72","16","53","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1985","2","FIXEDGOFM","0","0","1","13","13","35","7","14","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1988","2","FIXEDGOFM","0","0","1","13","13","22","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1986","2","FIXEDGOFM","0","0","1","13","13","12","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1975","2","FIXEDGOFM","0","0","1","13","13","122","40","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
